1630000;0.409528
1640000;0.410756
1650000;0.416959
1660000;0.429002
1670000;0.436927
1680000;0.431507
1690000;0.423648
1700000;0.427629
1710000;0.442540
1720000;0.436234
1730000;0.440579
1740000;0.446397
1750000;0.441913
1760000;0.455086
1770000;0.446353
1780000;0.455428
1790000;0.461324
1800000;0.456502
1810000;0.467958
1820000;0.468092
1830000;0.476008
1840000;0.477116
1850000;0.465893
1860000;0.474987
1870000;0.482521
1880000;0.474123
1890000;0.469726
1900000;0.483214
1910000;0.488766
1920000;0.486181
1930000;0.485612
1940000;0.485374
1950000;0.495952
1960000;0.498654
1970000;0.506112
1980000;0.511280
1990000;0.511409
2000000;0.514851
1000000;0.253088
2000000;0.508570
3000000;0.800608
4000000;1.106322
5000000;1.369899
6000000;1.716934
7000000;1.963739
8000000;2.264293
9000000;2.544580
10000000;2.841919
